Submission id,Participant id,Status,Started at,Completed at,Reviewed at,Archived at,Time taken,Completion code,Total approvals,Fluent languages,Age,Sex,Ethnicity simplified,Country of birth,Country of residence,Nationality,Language,Student status,Employment status,Custom study tncs accepted at
6357b93294da2ddbb5976d58,6339e60ea0fabcf7177b504b,APPROVED,2022-10-25T10:23:49.130000Z,2022-10-25T11:03:48.588000Z,2022-10-25T11:03:49.024000Z,2022-10-25T11:03:48.964468Z,2400.0,C1KCG103,77,"English, Farsi",45,Male,White,Iran,United States,Iran,Farsi,No,DATA_EXPIRED,
6357b9d5413b6a4210788077,5c55b95b91c0ad0001cf86ab,APPROVED,2022-10-25T10:26:33.519000Z,2022-10-25T10:55:55.861000Z,2022-10-25T10:55:56.323000Z,2022-10-25T10:55:56.250042Z,1763.0,C1KCG103,2281,English,47,Male,White,United States,United States,United States,English,No,DATA_EXPIRED,
6357b9e0318ceff7251f3876,60b69129f584ee4e38acf2a0,APPROVED,2022-10-25T10:27:16.100000Z,2022-10-25T11:13:47.525000Z,2022-10-25T11:13:47.981000Z,2022-10-25T11:13:47.892355Z,2792.0,C1KCG103,1225,"English, Spanish",43,Male,Mixed,United States,United States,United States,English,No,DATA_EXPIRED,
6357ba097e7aa1c2e4db7ccd,57223b1c01ed330011374d93,APPROVED,2022-10-25T10:27:24.481000Z,2022-10-25T10:43:10.719000Z,2022-10-25T10:43:11.114000Z,2022-10-25T10:43:11.055670Z,947.0,C1KCG103,2422,English,63,Male,White,United States,United States,United States,English,No,DATA_EXPIRED,
6357ba3254f918e4e370901d,616ef680ab8ca318a227f5ec,APPROVED,2022-10-25T10:28:05.414000Z,2022-10-25T10:51:00.267000Z,2022-10-25T10:51:00.709000Z,2022-10-25T10:51:00.644684Z,1375.0,C1KCG103,642,English,57,Female,White,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED,
6357ba42d468e409b6192577,631ffc3584141f143567f021,APPROVED,2022-10-25T10:28:22.318000Z,2022-10-25T10:54:28.570000Z,2022-10-25T10:54:28.987000Z,2022-10-25T10:54:28.925784Z,1567.0,C1KCG103,39,English,21,Male,White,United States,United States,United States,English,No,Other,
6357ba5f5c273435af0b0aa2,5d847ac9be4b0b00188463d7,APPROVED,2022-10-25T10:28:50.281000Z,2022-10-25T10:52:05.487000Z,2022-10-25T10:52:06.021000Z,2022-10-25T10:52:05.953065Z,1396.0,C1KCG103,2254,English,25,Male,White,United States,United States,United States,English,No,Unemployed (and job seeking),
6357ba66413b6a4210788087,630d42ab004b0f34fcf4b52e,APPROVED,2022-10-25T10:29:00.373000Z,2022-10-25T10:45:15.408000Z,2022-10-25T10:45:15.863000Z,2022-10-25T10:45:15.792442Z,976.0,C1KCG103,21,English,37,Male,White,United States,United States,United States,English,No,Full-Time,
6357ba83bf5b127e6d5a49e5,628804d2d0584458ddaafc0c,APPROVED,2022-10-25T10:29:28.654000Z,2022-10-25T10:59:53.688000Z,2022-10-25T10:59:54.164000Z,2022-10-25T10:59:54.104673Z,1826.0,C1KCG103,158,English,34,Male,Black,United States,United States,United States,English,No,Full-Time,
6357bb65e8f5738e150878a4,58cbd0a55d42920001414dd3,APPROVED,2022-10-25T10:33:17.918000Z,2022-10-25T11:18:00.121000Z,2022-10-25T11:18:00.536000Z,2022-10-25T11:18:00.463280Z,2683.0,C1KCG103,1387,English,33,Male,White,United States,United States,United States,English,No,Unemployed (and job seeking),
6357bb6efd9d0d194478801e,60e9af9a43403df7e5194222,APPROVED,2022-10-25T10:33:22.242000Z,2022-10-25T11:08:16.594000Z,2022-10-25T11:08:16.994000Z,2022-10-25T11:08:16.922225Z,2095.0,C1KCG103,1611,English,34,Male,White,United States,United States,United States,English,No,Other,
6357bb72c841e7dd26652976,5f34511f59accc19bb769258,APPROVED,2022-10-25T10:33:25.686000Z,2022-10-25T11:01:43.061000Z,2022-10-25T11:01:43.525000Z,2022-10-25T11:01:43.453943Z,1698.0,C1KCG103,759,"English, Spanish",49,Female,White,Peru,United States,Peru,Spanish,No,Full-Time,
6357bb74c0040e80cdb21679,5ae5b7e26735bd0001d7dfe3,APPROVED,2022-10-25T10:33:24.022000Z,2022-10-25T11:07:44.338000Z,2022-10-25T11:07:49.810000Z,2022-10-25T11:07:44.737655Z,2061.0,C1KCG103,2094,"Spanish, English",39,Male,Other,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED,
6357bbaae87ee91cc284eee9,62cc9a938512898953c46e71,APPROVED,2022-10-25T10:34:22.374000Z,2022-10-25T10:51:17.289000Z,2022-10-25T10:51:20.159000Z,2022-10-25T10:51:20.090961Z,1015.0,C1KCG103,92,English,25,Male,Other,Romania,United States,United States,English,No,Full-Time,
6357bbd1ec824bc666f04421,55a43278fdf99b02ff6caf89,APPROVED,2022-10-25T10:41:09.766000Z,2022-10-25T11:13:21.027000Z,2022-10-25T11:13:21.429000Z,2022-10-25T11:13:21.361381Z,1932.0,C1KCG103,1292,English,36,Male,White,United States,United States,United States,English,No,DATA_EXPIRED,
6357bbd871d17a1268d1f727,60002c38af716201edc1763d,APPROVED,2022-10-25T10:35:10.712000Z,2022-10-25T11:12:38.889000Z,2022-10-25T11:12:39.363000Z,2022-10-25T11:12:39.293317Z,2249.0,C1KCG103,1280,English,66,Male,White,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED,
6357bbefcefc8da3ee5aa98f,5f4fd146ee39f70f490889c9,APPROVED,2022-10-25T10:35:27.535000Z,2022-10-25T10:47:59.752000Z,2022-10-25T10:48:00.168000Z,2022-10-25T10:48:00.107741Z,753.0,C1KCG103,1497,English,24,Male,White,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED,
